187 , 0.988843 , 0.00937989
188 , 0.998783 , -0.108194
189 , 0.998734 , -0.224692
190 , 0.988713 , -0.33894
191 , 0.968808 , -0.449794
192 , 0.939233 , -0.556167
193 , 0.900262 , -0.656974
194 , 0.852303 , -0.751221
195 , 0.795823 , -0.837959
196 , 0.731396 , -0.916329
197 , 0.659654 , -0.985539
198 , 0.581327 , -1.0449
199 , 0.497191 , -1.09382
200 , 0.408089 , -1.13183
201 , 0.314905 , -1.15851
202 , 0.218576 , -1.17362
203 , 0.120064 , -1.177
204 , 0.0203534 , -1.16863
205 , -0.0795647 , -1.14857
206 , -0.178686 , -1.11705
207 , -0.276017 , -1.07436
208 , -0.370598 , -1.02094
209 , -0.461469 , -0.957309
210 , -0.547734 , -0.884121
211 , -0.628522 , -0.802094
212 , -0.703036 , -0.712059
213 , -0.77052 , -0.614901
214 , -0.830308 , -0.511606
215 , -0.881795 , -0.403197
216 , -0.924482 , -0.290762
217 , -0.957922 , -0.175418
218 , -0.981796 , -0.0583226
219 , -0.995855 , 0.0593557
220 , -0.999971 , 0.176441
221 , -0.994088 , 0.291767
222 , -0.978277 , 0.404174
223 , -0.952688 , 0.512535
224 , -0.917591 , 0.615788
225 , -0.873313 , 0.712881
226 , -0.820315 , 0.802854
227 , -0.759117 , 0.884801
228 , -0.690338 , 0.957913
229 , -0.614657 , 1.02145
230 , -0.532838 , 1.07478
231 , -0.445695 , 1.11737
232 , -0.354099 , 1.14881
233 , -0.258962 , 1.16875
234 , -0.161241 , 1.17703
235 , -0.0619079 , 1.17354
236 , 0.038045 , 1.15833
237 , 0.137619 , 1.13154
238 , 0.235817 , 1.09344
239 , 0.331652 , 1.04442
240 , 0.424183 , 0.984977
241 , 0.51247 , 0.915678
242 , 0.59564 , 0.837235
243 , 0.672854 , 0.750422
244 , 0.74335 , 0.656117
245 , 0.806415 , 0.55525
246 , 0.861426 , 0.44884
247 , 0.907824 , 0.337944
248 , 0.945162 , 0.223672
249 , 0.973045 , 0.107163
250 , 0.991213 , -0.0104148
251 , 0.99947 , -0.127889
252 , 0.99775 , -0.244086
253 , 0.986051 , -0.357847
254 , 0.964507 , -0.46803
255 , 0.933321 , -0.573529
256 , 0.892818 , -0.67331
257 , 0.843385 , -0.766356
258 , 0.78553 , -0.851747
259 , 0.719824 , -0.928624
260 , 0.646928 , -0.99623
261 , 0.567563 , -1.05387
262 , 0.482531 , -1.101
263 , 0.392678 , -1.13711
264 , 0.298904 , -1.16187
265 , 0.202139 , -1.17501
266 , 0.103355 , -1.17642
267 , 0.00353918 , -1.16607
268 , -0.0963131 , -1.14407
269 , -0.195203 , -1.11064
270 , -0.292142 , -1.06611
271 , -0.386157 , -1.01093
272 , -0.476323 , -0.945657
273 , -0.561724 , -0.870923
274 , -0.641514 , -0.787493
275 , -0.71489 , -0.696193
276 , -0.781131 , -0.597939
277 , -0.83956 , -0.493705
278 , -0.889606 , -0.384543
279 , -0.930755 , -0.271538
280 , -0.962617 , -0.155821
281 , -0.98485 , -0.0385439
282 , -0.997248 , 0.0791164
283 , -0.999677 , 0.195986
284 , -0.992125 , 0.310898
285 , -0.974651 , 0.422708
286 , -0.947445 , 0.53029
287 , -0.910769 , 0.632566
288 , -0.865001 , 0.728535
289 , -0.810582 , 0.817216
290 , -0.748067 , 0.897737
291 , -0.678074 , 0.969282
292 , -0.60131 , 1.03115
293 , -0.518533 , 1.08271
294 , -0.43058 , 1.12345
295 , -0.338324 , 1.15297
296 , -0.242687 , 1.17097
297 , -0.144623 , 1.17726
298 , -0.0451156 , 1.1718
299 , 0.05484 , 1.15462
300 , 0.154251 , 1.12592
301 , 0.252122 , 1.08595
302 , 0.347473 , 1.03514
303 , 0.439346 , 0.973988
304 , 0.526838 , 0.90311
305 , 0.60906 , 0.823199
306 , 0.685201 , 0.735067
307 , 0.75449 , 0.639587
308 , 0.816247 , 0.53772
309 , 0.869842 , 0.430476
310 , 0.914751 , 0.318934
311 , 0.950514 , 0.204206
312 , 0.97679 , 0.0874375
313 , 0.993296 , -0.0302072
314 , 0.999883 , -0.147548
315 , 0.996474 , -0.263415
316 , 0.983117 , -0.376651
317 , 0.959927 , -0.486126
318 , 0.927153 , -0.59074
319 , 0.885112 , -0.689445
